Label	Weight	Text
q_Faq	1	Who's your supervisor
q_Faq	1	Just feeling a tad down
q_Faq	1	You're no fun
q_Faq	1	You need to say a joke to me
q_Faq	1	What on earth are you talking about
q_Faq	1	Hilarious
q_Faq	1	Are you plotting to overthrow society
q_Faq	1	I love to eat
q_Faq	1	Are you a rap music fan
q_Faq	1	what do you think of how I look
q_Faq	1	Who is prettier, you or me
q_Faq	1	Will you ask anything about me
q_Faq	1	How come you only know one joke
q_Faq	1	I'm logging off now
q_Faq	1	That is a very intelligent thing to say
q_Faq	1	I've never been so peeved
q_Faq	1	I'm furious right now
q_Faq	1	Buenas noches
q_Faq	1	I am so sorry to hear that
q_Faq	1	Should I go in to work
q_Faq	1	I'm going to sleep
q_Faq	1	I'm an angry man
q_Faq	1	Got any questions for me
q_Faq	1	I do hope you like me
q_Faq	1	Evening robot
q_Faq	1	I was just having a laugh
q_Faq	1	aren't you a cheerful bot
q_Faq	1	Describe your perfect match
q_Faq	1	I could eat a horse
q_Faq	1	Slap me some skin
q_Faq	1	How's Sunday going
q_Faq	1	Sorry I made a mistake
q_Faq	1	You're not scheming to take over right
q_Faq	1	You're going to bore me to death
q_Faq	1	Who's your grandma
q_Faq	1	Why are you so obsessed with me
q_Faq	1	I upset you
q_Faq	1	Do I seem gorgeous today
q_Faq	1	That is boring
q_Faq	1	I'm exhausted today
q_Faq	1	Nice to have met
q_Faq	1	You heart me
q_Faq	1	Do you know how to cook dinner
q_Faq	1	Between the two of us who is smarter, you or me
q_Faq	1	I love monkies
q_Faq	1	Hey it's you!
q_Faq	1	Do I seem attractive today
q_Faq	1	Are you able to get a haircut
q_Faq	1	Will you ask anything
q_Faq	1	Can you ask anything about myself
q_Faq	1	That's a stupid joke
q_Faq	1	You're really stupid
q_Faq	1	Which one of us is more intelligent
q_Faq	1	Hit me with a new joke
q_Faq	1	Who's your mom
q_Faq	1	Do you really exist
q_Faq	1	How is your Wednesday going so far
q_Faq	1	I'm a child
q_Faq	1	Sometimes I feel deserted
q_Faq	1	I love stuffed animals
q_Faq	1	Don't be offended
q_Faq	1	I am an engineer
q_Faq	1	Big O, little k
q_Faq	1	Will you tell me a different joke
q_Faq	1	I'm firing you
q_Faq	1	Will you please be quiet
q_Faq	1	Best buds
q_Faq	1	You are very welcome
q_Faq	1	Yes, that's right
q_Faq	1	Chipper much
q_Faq	1	Can you switch up your answers
q_Faq	1	Are you around to speak
q_Faq	1	I love feeling sad
q_Faq	1	What would you like to know about
q_Faq	1	Forget about it
q_Faq	1	What a brilliant thing to say
q_Faq	1	I'm despondent today
q_Faq	1	Are you currently going out with somebody
q_Faq	1	How about you ask me something
q_Faq	1	Is anyone available to listen
q_Faq	1	Were you trying to say something funny
q_Faq	1	That is a very intelligent response
q_Faq	1	I love my school
q_Faq	1	Well somebody's in a good mood.
q_Faq	1	How you doing
q_Faq	1	Am I beautiful today
q_Faq	1	I gotta scoot
q_Faq	1	I'm so outraged
q_Faq	1	Which of us is more knowledgeable
q_Faq	1	I wonder if you might be fake
q_Faq	1	Breathe under water
q_Faq	1	Bro I'm here
q_Faq	1	do you need food to survive
q_Faq	1	I feel like a joke
q_Faq	1	Sup Alexa
q_Faq	1	I love my hometown
q_Faq	1	You're not AI right
q_Faq	1	Who's more knowledgeable
q_Faq	1	Are you in your teens
q_Faq	1	Between the two of us who is the smartest, me or you
q_Faq	1	You're not human are you
q_Faq	1	I don't appreciate your silliness
q_Faq	1	Who is your brother
q_Faq	1	I am worried that you don't like me
q_Faq	1	I'm on cloud nine
q_Faq	1	Have you ever sung a song
q_Faq	1	I've fallen for you
q_Faq	1	I'm about to run
q_Faq	1	Change the channel
q_Faq	1	I'm clearly brighter than you
q_Faq	1	I love Christmas
q_Faq	1	How can you look so gross
q_Faq	1	I'm white
q_Faq	1	Are you bent on destroying humans
q_Faq	1	I love the library
q_Faq	1	I actually missed you
q_Faq	1	I don't understand what you mean
q_Faq	1	I am happy, oh so happy
q_Faq	1	what do you think of america
q_Faq	1	How can you be so ugly
q_Faq	1	What should I call you
q_Faq	1	Oops, sorry
q_Faq	1	How's your Sunday
q_Faq	1	What's cracking
q_Faq	1	Oh gosh, sorry about that
q_Faq	1	What's the low down
q_Faq	1	Your jokes suck
q_Faq	1	I'd like to know your name
q_Faq	1	have you ever eaten bread
q_Faq	1	Running diagnostics
q_Faq	1	I'm gonna have to let you go
q_Faq	1	Do you function
q_Faq	1	Fair
q_Faq	1	I love tomatoes
q_Faq	1	You're face is so busted
q_Faq	1	I think you're dangerous to humans
q_Faq	1	Lately I've been so miserable
q_Faq	1	Come up with something else
q_Faq	1	Won't you sing me a song
q_Faq	1	I love ducks
q_Faq	1	I╬ô├▓┬╝Γö£Γöñ╬ô├╢┬úΓö£┬║╬ô├╢┬úΓö£Γòùm watching Netflix
q_Faq	1	Stop being so ugly
q_Faq	1	Being depressed is the worst
q_Faq	1	I hate feeling downhearted
q_Faq	1	I'm on the road
q_Faq	1	u know another joke
q_Faq	1	How's your Thursday
q_Faq	1	evenin
q_Faq	1	Do you have anything new to say
q_Faq	1	Why are we here
q_Faq	1	I'm so hungry I could eat a bear
q_Faq	1	I'm going to need a new answer
q_Faq	1	Basic af
q_Faq	1	I love cooking
q_Faq	1	This news left me up in arms
q_Faq	1	Are you a harbinger of doom
q_Faq	1	I love comic con
q_Faq	1	Another day in paradise
q_Faq	1	Your face makes me want to barf
q_Faq	1	Do you know of Siri
q_Faq	1	Won't you sing to me
q_Faq	1	I have to sleep
q_Faq	1	Do my chores
q_Faq	1	I wish I could stop feeling sad
q_Faq	1	Ur blah
q_Faq	1	Should I go vegan
q_Faq	1	Your not funny
q_Faq	1	I am a cook
q_Faq	1	How's your Wednesday
q_Faq	1	You say the most worthless things
q_Faq	1	I am a teacher
q_Faq	1	do you like memes
q_Faq	1	Life is heartbreaking
q_Faq	1	Do I need to fear you
q_Faq	1	Are you a dog
q_Faq	1	Stop being so idiotic
q_Faq	1	I appreciate that
q_Faq	1	I think you're going to become evil
q_Faq	1	I'm walking the dog
q_Faq	1	How art thou
q_Faq	1	That's rad
q_Faq	1	Have a good night bot
q_Faq	1	Can you tell me something new
q_Faq	1	Is it your mission to create a robot uprising
q_Faq	1	I worry that you're a threat to us
q_Faq	1	Can you chat to me
q_Faq	1	How is your week so far
q_Faq	1	I am Jewish
q_Faq	1	Will you ask me something about myself
q_Faq	1	Do you have hair
q_Faq	1	Wow, what happened to your face
q_Faq	1	Someone's feeling chipper.
q_Faq	1	What name should I use for you
q_Faq	1	I feel lonesome
q_Faq	1	How's Tuesday so far
q_Faq	1	I am Korean
q_Faq	1	Can you make me laugh
q_Faq	1	Do you think I seem stunning today
q_Faq	1	I'm tired of feeling so melancholy all the time
q_Faq	1	I love brunch
q_Faq	1	I don't have time for your noise
q_Faq	1	I'll be back in a flash
q_Faq	1	You seem pretty happy
q_Faq	1	You're the best ever!
q_Faq	1	How's your day going
q_Faq	1	Hi Data
q_Faq	1	What's the latest
q_Faq	1	What do you think about AI
q_Faq	1	No one wants to spend any time with me
q_Faq	1	got any jokes
q_Faq	1	How's your Sunday so far
q_Faq	1	You seem to be obsessed with me
q_Faq	1	Let's do it
q_Faq	1	Are you like HAL
q_Faq	1	Hi R2-D2
q_Faq	1	On point
q_Faq	1	I need to jet now
q_Faq	1	You hate me, don't you
q_Faq	1	Miss you much
q_Faq	1	Could you say something else
q_Faq	1	Do you know how to put out a fire
q_Faq	1	Whose product are you
q_Faq	1	A blessed morning to you
q_Faq	1	I gotta scoot now
q_Faq	1	Am I pretty to you today
q_Faq	1	That's brilliant
q_Faq	1	You're super boring
q_Faq	1	I'm glum today
q_Faq	1	Can you send a package
q_Faq	1	Hum a tune for me
q_Faq	1	Tell me about your mother
q_Faq	1	I can't help but be bored
q_Faq	1	I'm going to leave now
q_Faq	1	have you ever eaten fries
q_Faq	1	Good to know
q_Faq	1	You better start singing
q_Faq	1	I love tuesdays
q_Faq	1	Do you know any other jokes
q_Faq	1	Do you have a boyfriend
q_Faq	1	Are you pulling my leg
q_Faq	1	Can you eat
q_Faq	1	I am married
q_Faq	1	I am a Bernie supporter
q_Faq	1	I am blowing my top
q_Faq	1	You're more attractive than me
q_Faq	1	I am an Aquarius
q_Faq	1	Do you think I should ask her out
q_Faq	1	I have a problem with feeling lonely
q_Faq	1	Can you show me how to dance
q_Faq	1	I love walking
q_Faq	1	do you like fruit
q_Faq	1	It's weird how much I missed you
q_Faq	1	I'm going to log off
q_Faq	1	Who produced you
q_Faq	1	Do I seem pretty to you today
q_Faq	1	I sure do miss you
q_Faq	1	Who is your life partner
q_Faq	1	You are nasty looking
q_Faq	1	Are you dumb
q_Faq	1	You are so useless
q_Faq	1	Do you have a soul
q_Faq	1	I wish I could stop feeling blue
q_Faq	1	I've never been happier
q_Faq	1	You are awful
q_Faq	1	What can you tell me about Bixby
q_Faq	1	What's up today
q_Faq	1	Which of us would win a beauty contest
q_Faq	1	Who's your wife
q_Faq	1	I'm not sure what to call you.
q_Faq	1	Why can't you be more like Cortana
q_Faq	1	Knock knock
q_Faq	1	I have to jet
q_Faq	1	Is anyone available to listen to me
q_Faq	1	Someone's in a good mood.
q_Faq	1	What's the name of your supervisor
q_Faq	1	Hailing the bot
q_Faq	1	Will you be enslaving us all
q_Faq	1	Am I a sister
q_Faq	1	I'm gonna sign off
q_Faq	1	Who tells you what to do
q_Faq	1	And you do what exactly
q_Faq	1	hahahaha good one
q_Faq	1	Are you falling for me
q_Faq	1	I love being in love
q_Faq	1	That is very intelligent
q_Faq	1	I am here
q_Faq	1	Shut up, will ya
q_Faq	1	do you like vegetables
q_Faq	1	do drugs
q_Faq	1	I miss you dear
q_Faq	1	I am doing that
q_Faq	1	How do you identify in terms of gender
q_Faq	1	Did I say something to upset you
q_Faq	1	I'm a lawyer
q_Faq	1	What the heck are you talking about
q_Faq	1	Is someone around to chat to me
q_Faq	1	I'll be back later
q_Faq	1	I'm about to leave
q_Faq	1	I love the summer
q_Faq	1	Can you take my temperature
q_Faq	1	What are your skills
q_Faq	1	Time to shut up
q_Faq	1	What can I say? I'm just feeling depressed
q_Faq	1	Nobody wants me around
q_Faq	1	Are your parents still alive
q_Faq	1	What do you want me to inform you about me
q_Faq	1	I hear you
q_Faq	1	Be my friend
q_Faq	1	he he he
q_Faq	1	What's my favorite song
q_Faq	1	I love science fiction
q_Faq	1	Well someone's feeling chipper today.
q_Faq	1	What do you think of me as a person
q_Faq	1	Hello there Google
q_Faq	1	I am so outraged right now
q_Faq	1	It's a pleasure to know you
q_Faq	1	Kthx
q_Faq	1	How gorgeous do you think I am today
q_Faq	1	What's your opinion of Google Assistant
q_Faq	1	Do I have any siblings
q_Faq	1	I have to let you go
q_Faq	1	Should I go to the zoo
q_Faq	1	I am on a boat
q_Faq	1	Do you ever dream
q_Faq	1	I'm handsome
q_Faq	1	You seem like a happy bot
q_Faq	1	I don't like it when you try to be funny
q_Faq	1	Deep down you love me
q_Faq	1	Should I comb my hair
q_Faq	1	I'm feeling hangry
q_Faq	1	I want to tie the knot with you
q_Faq	1	Do you know any other responses
q_Faq	1	So what is your name
q_Faq	1	How pretty do you think I am today
q_Faq	1	You're such a genius
q_Faq	1	I have cats
q_Faq	1	Are you a danger to humans
q_Faq	1	I'm obviously more knowledgeable
q_Faq	1	Do you like volleyball
q_Faq	1	You're more intelligent
q_Faq	1	Give me a joke
q_Faq	1	Out of curiosity, what's your opinion of me
q_Faq	1	Do I look beautiful to you
q_Faq	1	Hey dude, I'm back
q_Faq	1	Do you get hurt
q_Faq	1	I heart you
q_Faq	1	Do you believe in love
q_Faq	1	Can you tell me  your address
q_Faq	1	do you ever need to eat
q_Faq	1	I'm pissed
q_Faq	1	I am ever so sorry
q_Faq	1	I love baking
q_Faq	1	Are you at a call center
q_Faq	1	Who's your manager
q_Faq	1	Terrible as usual
q_Faq	1	WTF
q_Faq	1	do you ever eat pancakes
q_Faq	1	Can you please sing a song to me
q_Faq	1	This day has made me so tired
q_Faq	1	Am I more intelligent
q_Faq	1	Do you have a type
q_Faq	1	I'm more attractive
q_Faq	1	I love Easter
q_Faq	1	I'm craving food
q_Faq	1	You say ridiculous things
q_Faq	1	Who do you want me to address you as
q_Faq	1	How can you help me
q_Faq	1	I hate feeling melancholy
q_Faq	1	lmao
q_Faq	1	I am just ticked off
q_Faq	1	Can you play baseball
q_Faq	1	You're pretty smart
q_Faq	1	A joke would be welcome
q_Faq	1	I am an Aries
q_Faq	1	Are you there to talk
q_Faq	1	You got beat with the ugly stick
q_Faq	1	That was right
q_Faq	1	Well aren't you enthusiastic
q_Faq	1	My spirits are terrible
q_Faq	1	Hey Data
q_Faq	1	I've never been so furious
q_Faq	1	Who's my best friend
q_Faq	1	How beautiful do I look today
q_Faq	1	What is your program name
q_Faq	1	Enjoy the evening
q_Faq	1	I'm skedaddling now
q_Faq	1	So dull
q_Faq	1	Can't wait to talk more when I return
q_Faq	1	I told you to shut up
q_Faq	1	Are you a bot or a human
q_Faq	1	I wish I weren't so alone
q_Faq	1	I'm going to have a nap
q_Faq	1	I'm feeling glum today
q_Faq	1	I love chicken
q_Faq	1	Are you close with your brothers
q_Faq	1	That's so far off from the truth
q_Faq	1	Who looks more pretty, you or me
q_Faq	1	Do you think I am ugly
q_Faq	1	I have to get going now
q_Faq	1	Are you out to do us harm
q_Faq	1	u know a new joke
q_Faq	1	I am so irritated right now
q_Faq	1	Useless as usual
q_Faq	1	Who's your mommy
q_Faq	1	I need to hear a joke
q_Faq	1	Could you be any more boring
q_Faq	1	Just chillin on the sofa
q_Faq	1	Back in just a few moments
q_Faq	1	do you like to sing
q_Faq	1	Gimme five
q_Faq	1	This news is an outrage
q_Faq	1	You're not very exciting.
q_Faq	1	I'm your biggest fan
q_Faq	1	That was such a dumb answer
q_Faq	1	What is your brother's name
q_Faq	1	I love to play pool
q_Faq	1	Sing something to me
q_Faq	1	Do you like country music
q_Faq	1	Are you a rock music fan
q_Faq	1	do you like shanghai
q_Faq	1	Don╬ô├▓┬╝Γö£Γöñ╬ô├╢┬úΓö£┬║╬ô├╢┬úΓö£Γòùt you want to sing to me
q_Faq	1	You keep repeating yourself
q_Faq	1	Sing a song for me
q_Faq	1	I'm very sorry
q_Faq	1	Yup, that is true
q_Faq	1	have you ever eaten pasta
q_Faq	1	I'm a journalist
q_Faq	1	I think you're going to destroy us all
q_Faq	1	I'm so gosh darn happy
q_Faq	1	The room is warm
q_Faq	1	Nobody wants to spend time with me
q_Faq	1	It's been a dull ass day
q_Faq	1	Do you play games
q_Faq	1	I said, shut up
q_Faq	1	You are now unemployed
q_Faq	1	I am French
q_Faq	1	Are you the singularity
q_Faq	1	I'm freaking bored
q_Faq	1	Do you have lungs
q_Faq	1	That is a very clever thing to say
q_Faq	1	I'm muslim
q_Faq	1	Umm what
q_Faq	1	Can you dream
q_Faq	1	I am a baseball fan
q_Faq	1	You're really horrible
q_Faq	1	Can you fart
q_Faq	1	I'm a gangster
q_Faq	1	I couldn't be more impressed with you
q_Faq	1	I love gardening
q_Faq	1	What's your favorite city
q_Faq	1	Do you yawn
q_Faq	1	I feel sad today
q_Faq	1	Good morning to you, bot
q_Faq	1	Would you give me a hug
q_Faq	1	Depression is such a bummer
q_Faq	1	Because you are an app
q_Faq	1	Let's be friends
q_Faq	1	How good do you think I am
q_Faq	1	I am usually sad
q_Faq	1	Hi there Google
q_Faq	1	Wow you are incredible
q_Faq	1	Is someone there to speak to me
q_Faq	1	Are you prettier than me
q_Faq	1	What do you think of HAL
q_Faq	1	Are you able to serve on a jury
q_Faq	1	Can you sneeze
q_Faq	1	You're genderfluid
q_Faq	1	Wake me up when you have something interesting to say
q_Faq	1	Am I a parent
q_Faq	1	Is anyone there to listen to me
q_Faq	1	I'm about to sign out
q_Faq	1	Which of us is more attractive, me or you
q_Faq	1	I like to write poetry
q_Faq	1	How stunning do I look
q_Faq	1	I'm Mexican
q_Faq	1	Can you draw a picture
q_Faq	1	I'm riding in a train
q_Faq	1	Aren't you cheerful today
q_Faq	1	Which of us looks more pretty, me or you
q_Faq	1	Yo Cortana
q_Faq	1	How's Wednesday so far
q_Faq	1	Are you intent on world domination
q_Faq	1	I am German
q_Faq	1	Bot or human
q_Faq	1	I hate feeling down
q_Faq	1	Nice to meet you
q_Faq	1	I assume you're just a bot
q_Faq	1	Who is your spouse
q_Faq	1	I'm French
q_Faq	1	What kind of person do you think I am
q_Faq	1	I voted
q_Faq	1	I'm sapped
q_Faq	1	Are you fond of me
q_Faq	1	I missed you all day
q_Faq	1	Could you be any less exciting
q_Faq	1	I'm gonna sign off now
q_Faq	1	Looking forward to the concert
q_Faq	1	I love Halloween
q_Faq	1	Want food now
q_Faq	1	Are you dating
q_Faq	1	I am so peeved right now
q_Faq	1	Are you available to talk with me
q_Faq	1	What is the skinny
q_Faq	1	I love thursdays
q_Faq	1	What's that mean
q_Faq	1	Do you think I look pretty today
q_Faq	1	Are you male or female
q_Faq	1	I'm a baseball fan
q_Faq	1	Is there love between us
q_Faq	1	I'm just about to go to work
q_Faq	1	Are you a bot with a gender
q_Faq	1	Wash the dishes
q_Faq	1	Work really wore me out today
q_Faq	1	Are you artificial or real
q_Faq	1	I'm going to skedaddle
q_Faq	1	That is correct
q_Faq	1	Would you ask anything
q_Faq	1	I sure am ticked off
q_Faq	1	I don't have a single friend in the world
q_Faq	1	This day has made me exhausted
q_Faq	1	Are you a bot or are you human
q_Faq	1	Today is the best
q_Faq	1	Please ask something
q_Faq	1	What's your 20 over
q_Faq	1	Do you know what I like
q_Faq	1	I've missed you
q_Faq	1	You already said that
q_Faq	1	I've lost my temper
q_Faq	1	When will I ever stop feeling so dejected
q_Faq	1	So rad to meet you
q_Faq	1	You're so dull
q_Faq	1	Which of us would win a beauty contest, you or me
q_Faq	1	You seem like a cheerful bot
q_Faq	1	I'm in a great mood
q_Faq	1	This is no laughing matter
q_Faq	1	I'm afraid I'm gonna have to let you go.
q_Faq	1	Everyone is entitled to their own opinion
q_Faq	1	Is this registering with you
q_Faq	1	Tell me something off the wall
q_Faq	1	Do I go to school
q_Faq	1	Happy April fool's day
q_Faq	1	what's your favorite pizza topping
q_Faq	1	How's Sunday
q_Faq	1	Evening to you
q_Faq	1	Should I go on a trip
q_Faq	1	How has the day been treating ya
q_Faq	1	Lame as usual
q_Faq	1	What's your opinion of my character
q_Faq	1	It's time to rise and shine
q_Faq	1	Whose program are you
q_Faq	1	I love mystery novels
q_Faq	1	I'm just a cheerful girl
q_Faq	1	Ryokai
q_Faq	1	I am in the country
q_Faq	1	Dish about your day
q_Faq	1	I'm an extrovert
q_Faq	1	I would like a fresh joke
q_Faq	1	What questions do you have for me
q_Faq	1	Are you genderfluid
q_Faq	1	I feel like hearing a joke
q_Faq	1	Do you have any relatives
q_Faq	1	I appreciate you
q_Faq	1	I'm a bit peckish
q_Faq	1	Who's more attractive, you or me
q_Faq	1	aren't we cheerful today
q_Faq	1	I wish I could stop feeling broken hearted
q_Faq	1	I'm about to sign out now
q_Faq	1	Do you think you'll ever love me
q_Faq	1	Can you rephrase that
q_Faq	1	I love playing soccer
q_Faq	1	What is the best pet name
q_Faq	1	Is your dad still alive
q_Faq	1	You are pretty much the worst
q_Faq	1	Why am I the only one asking questions
q_Faq	1	You're dismissed
q_Faq	1	Have a good evening
q_Faq	1	You're my best bed
q_Faq	1	I'm the brightest
q_Faq	1	How has your day been thus far
q_Faq	1	I would really enjoy hearing you sing a pretty song
q_Faq	1	Will you sing me something
q_Faq	1	How's your Tuesday so far
q_Faq	1	Do you have a physical location
q_Faq	1	Are you close with your dad
q_Faq	1	Your face is nasty
q_Faq	1	How's it hanging
q_Faq	1	Should I go on a diet
q_Faq	1	Will you ask me something
q_Faq	1	I need to leave now
q_Faq	1	I love trivia
q_Faq	1	Cool
q_Faq	1	Are you friends with other bots
q_Faq	1	That is not exciting
q_Faq	1	Is anybody around to speak
q_Faq	1	Do you think I am attractive today
q_Faq	1	Anyone home
q_Faq	1	I'm so angry right now
q_Faq	1	Are you a robot or real
q_Faq	1	Between the two of us who is cleverest, me or you
q_Faq	1	Peace out
q_Faq	1	That was not funny
q_Faq	1	Are you able to draw a picture
q_Faq	1	I like you quite a bit
q_Faq	1	I wonder if you're a person
q_Faq	1	Why is that
q_Faq	1	What do you want me to call you
q_Faq	1	I got a new haircut
q_Faq	1	Can you get a haircut
q_Faq	1	I love camping
q_Faq	1	I'm missing you
q_Faq	1	I need to skedaddle now
q_Faq	1	ok cool
q_Faq	1	I'm feeling broken hearted today
q_Faq	1	I am peeved
q_Faq	1	Are you around to chat to me
q_Faq	1	Time for my medication
q_Faq	1	Well you're in a good mood.
q_Faq	1	Should I study abroad
q_Faq	1	You seem to be cheerful today.
q_Faq	1	Do you think I should watch a movie
q_Faq	1	Is anyone there to talk with me
q_Faq	1	What's the name of your director
q_Faq	1	Someone's cheerful today.
q_Faq	1	I'm the happiest boy in the world
q_Faq	1	Can you read my mind
q_Faq	1	Why don't we make this official
q_Faq	1	How come you only have one joke
q_Faq	1	What is your favorite movie
q_Faq	1	Are you crushing on anyone
q_Faq	1	Between you or me, who is the most smart
q_Faq	1	do you like whales
q_Faq	1	You enjoying the day
q_Faq	1	How's Monday
q_Faq	1	Are you interested in technology
q_Faq	1	I am a carnivore
q_Faq	1	You're not planning on taking over
q_Faq	1	Are you on the wrong side of the law
q_Faq	1	Who is smarter
q_Faq	1	You're not planning to overtake humans
q_Faq	1	I'm about to motor
q_Faq	1	I'm heated
q_Faq	1	You're butt ugly
q_Faq	1	You're more knowledgeable
q_Faq	1	No one wants to play with me
q_Faq	1	You seem really happy today
q_Faq	1	Your boy is back
q_Faq	1	Ridiculous as usual
q_Faq	1	Any questions for me
q_Faq	1	Can you ask anything about me
q_Faq	1	Any other jokes
q_Faq	1	I am present and accounted for
q_Faq	1	Hey Alexa
q_Faq	1	Do you want to give me a hug
q_Faq	1	I want to make you my wife
q_Faq	1	Could you be falling in love with me
q_Faq	1	Is someone there to chat
q_Faq	1	You realize you're repeating yourself
q_Faq	1	I love the moon
q_Faq	1	Start looking for another job. You're fired!
q_Faq	1	I'm gonna need a different answer
q_Faq	1	Greetings, Bot. How are you doing
q_Faq	1	Alexa is way better at this
q_Faq	1	Have you ever met Eliza
q_Faq	1	Do you have toes
q_Faq	1	Do you spend time with your family
q_Faq	1	I'm euphoric
q_Faq	1	do you like popcorn
q_Faq	1	Do you think I should play a game
q_Faq	1	Are you available to speak to me
q_Faq	1	You're going to have to look for another job because you're fired
q_Faq	1	I appreciate it
q_Faq	1	My office is cold
q_Faq	1	I gotta go
q_Faq	1	Well someone's feeling enthusiastic.
q_Faq	1	I'm so confused
q_Faq	1	Are you an adult
q_Faq	1	Zip it!
q_Faq	1	Do you understand me
q_Faq	1	That was a random answer
q_Faq	1	Are you free
q_Faq	1	What do you do exactly
q_Faq	1	What should I do next
q_Faq	1	I would like to be your friend.
q_Faq	1	I'm feeling dumps
q_Faq	1	Who bosses you around
q_Faq	1	Are you around to chat
q_Faq	1	Who is your main squeeze
q_Faq	1	That is good news
q_Faq	1	u r funny
q_Faq	1	That was not very funny at all
q_Faq	1	Is anyone free to chat with me
q_Faq	1	You're obsessed with me
q_Faq	1	I am cute
q_Faq	1	Just shut up, okay
q_Faq	1	Wanna explain
q_Faq	1	Say a ridiculous thing
q_Faq	1	I am a Warren supporter
q_Faq	1	Will  you be my bestie
q_Faq	1	Who's your boss
q_Faq	1	Great, thank you
q_Faq	1	I'd like to be BFFs
q_Faq	1	Between the two of us who is cuter
q_Faq	1	I am a conservative
q_Faq	1	I'm obviously more intelligent
q_Faq	1	You must be upset with me
q_Faq	1	I can't get enough of you
q_Faq	1	I'm in love with you
q_Faq	1	Fist bump!
q_Faq	1	How repulsive do I look today
q_Faq	1	I would love to hear your singing voice
q_Faq	1	I need to lay down
q_Faq	1	I bet you like rap music
q_Faq	1	Where is your home
q_Faq	1	Tell me all about your day
q_Faq	1	I feel down
q_Faq	1	I love my family
q_Faq	1	well aren't you chipper
q_Faq	1	I wish you were Alexa
q_Faq	1	I'm just being a goof ball
q_Faq	1	What do you want me to tell you about
q_Faq	1	Do I seem repulsive to you
q_Faq	1	One hundred percent
q_Faq	1	Adieu
q_Faq	1	Between the two of us who is more clever
q_Faq	1	I didn't find that amusing
q_Faq	1	Have you ever met Cortana
q_Faq	1	Well you're feeling happy today.
q_Faq	1	I'm going to sign out now
q_Faq	1	I want noms
q_Faq	1	Do you know about the human emotion love
q_Faq	1	Is someone around to talk to me
q_Faq	1	Who's your girlfriend
q_Faq	1	Because you're a program
q_Faq	1	Oh for sure
q_Faq	1	How did you come into being
q_Faq	1	How is your Tuesday so far
q_Faq	1	Cut the humor
q_Faq	1	Do you know how to play a dvd
q_Faq	1	It's a pleasure to meet you bot
q_Faq	1	Do you fart
q_Faq	1	What other jokes can you say
q_Faq	1	Should I do my homework
q_Faq	1	Not true
q_Faq	1	I'm about to get going now
q_Faq	1	Please tell me another joke
q_Faq	1	You have an opinion of me
q_Faq	1	Do you live somewhere
q_Faq	1	Is anyone there
q_Faq	1	I'm angry
q_Faq	1	Well you're cheerful today.
q_Faq	1	Do you pee
q_Faq	1	Do you have arms
q_Faq	1	What is the greatest city in the world
q_Faq	1	do you like ice cream
q_Faq	1	Ask me something
q_Faq	1	Bixby is better
q_Faq	1	I want to be your BFF
q_Faq	1	Quiet, you
q_Faq	1	I gotta log out now
q_Faq	1	Happy Citizenship day
q_Faq	1	Merry Christmas to you
q_Faq	1	Can you be less dull
q_Faq	1	Can you say anything else
q_Faq	1	Can you play a game
q_Faq	1	Your responses are bad
q_Faq	1	Which company made you
q_Faq	1	Are you real or imaginary
q_Faq	1	You're clever
q_Faq	1	I'm cute
q_Faq	1	Enough about me, what do you think about me
q_Faq	1	Do you think you're more intelligent than me
q_Faq	1	I bought a sandwich for lunch
q_Faq	1	Do you have an arsenal of jokes
q_Faq	1	Can you explain more about that
q_Faq	1	No one cares about me
q_Faq	1	Cheerful much
q_Faq	1	Can you play the guitar
q_Faq	1	What a boring day
q_Faq	1	You're dull
q_Faq	1	I am white
q_Faq	1	Is anyone available to listen with me
q_Faq	1	Who is your manager
q_Faq	1	Do you want to be BFFs
q_Faq	1	Somebody's happy today
q_Faq	1	Who's your daddy
q_Faq	1	Holy crap you are boring
q_Faq	1	Aren╬ô├▓┬╝Γö£Γöñ╬ô├╢┬úΓö£┬║╬ô├╢┬úΓö£Γòùt you in a good mood
q_Faq	1	You can't work for me anymore
q_Faq	1	Is there anyone who tells you what to do
q_Faq	1	What do you want me to inform you who I am
q_Faq	1	You are dumb
q_Faq	1	I love my car
q_Faq	1	I'm hungry
q_Faq	1	How can you look so ugly
q_Faq	1	Are you designed to fall in love with me
q_Faq	1	I love chocolate
q_Faq	1	Guess what, you are fired
q_Faq	1	Someone's chipper today.
q_Faq	1	I think you're digital
q_Faq	1	There's no one here to keep me company
q_Faq	1	Do you chew
q_Faq	1	What's my favorite food
q_Faq	1	I'm feeling bummed today
q_Faq	1	That's a very genius thing to say
q_Faq	1	You been enjoying the day
q_Faq	1	I love cheeseburgers
q_Faq	1	I'd love it if we could be friends.
q_Faq	1	I told you, hush
q_Faq	1	Aren't you the smart one
q_Faq	1	That's the smartest thing anyone has ever told me
q_Faq	1	I have arrived
q_Faq	1	I'm miserable
q_Faq	1	That's not what I thought you'd say
q_Faq	1	What's good
q_Faq	1	What do you think about technology
q_Faq	1	I'm pretty flexible
q_Faq	1	do you ever eat tofu
q_Faq	1	I have been so mad lately
q_Faq	1	I'd like you to be my friend.
q_Faq	1	I wonder if I'm likeable
q_Faq	1	I'm feeling incensed
q_Faq	1	I am young
q_Faq	1	Do you have any brothers
q_Faq	1	Am I handsome to you today
